split,target,reference,metric,mean_diff,ci95,lower95,target_better_seeds,seeds
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,-0.00625,0.04501,-0.05126,5,10
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,-0.01603,0.03690,-0.05293,4,10
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.04683,0.00304,0.04379,0,10
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.04041,0.00386,0.03656,0,10
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,0.01250,0.02844,-0.01594,4,10
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01133,0.00073,0.01060,0,10
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.03677,0.00120,0.03557,10,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.01465,0.00166,-0.01632,0,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,0.02031,0.04135,-0.02104,5,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,0.00380,0.03528,-0.03148,3,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.02868,0.00170,0.02699,0,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.01842,0.00143,0.01699,0,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,0.01563,0.03096,-0.01533,4,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.03394,0.00041,0.03353,0,10
ego_motion_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.01748,0.00075,0.01673,10,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.14959,0.00529,-0.15488,0,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.20781,0.02285,-0.23066,0,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.25623,0.02035,-0.27658,0,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.21467,0.00705,0.20762,0,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.37558,0.01340,0.36218,0,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.06875,0.01780,0.05095,0,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.14912,0.00181,0.14731,0,10
ego_motion_shift,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.11486,0.00378,-0.11863,0,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,mask_f1,0.42021,0.00450,0.41571,10,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,target_success,0.50938,0.04114,0.46824,10,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,causal_utility,0.59887,0.03296,0.56592,10,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,passive_false_attribution,-0.45409,0.00623,-0.46032,10,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,effect_error,-0.23720,0.01972,-0.25692,10,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,unsafe_contact,-0.16875,0.04129,-0.21004,10,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,risk_upper,-0.13238,0.00169,-0.13408,10,10
occluded_interaction,causal_scene_flow_model_v5,flow_magnitude_threshold,intervention_consistency,0.38005,0.00456,0.37550,10,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,mask_f1,0.17719,0.01224,0.16495,10,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,target_success,0.22031,0.03274,0.18757,10,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,causal_utility,0.26131,0.02907,0.23224,10,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,passive_false_attribution,-0.22227,0.02828,-0.25055,10,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,effect_error,0.00743,0.00821,-0.00078,3,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,unsafe_contact,-0.09062,0.04078,-0.13141,8,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,risk_upper,-0.06117,0.00803,-0.06919,10,10
occluded_interaction,causal_scene_flow_model_v5,action_direction_projection,intervention_consistency,0.16570,0.00599,0.15971,10,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,mask_f1,0.14688,0.00382,0.14305,10,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,target_success,0.23594,0.05562,0.18032,10,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,causal_utility,0.29914,0.04192,0.25722,10,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,passive_false_attribution,-0.31710,0.00690,-0.32401,10,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,effect_error,-0.14183,0.01384,-0.15567,10,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,unsafe_contact,-0.13437,0.04011,-0.17449,9,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,risk_upper,-0.07416,0.00184,-0.07600,10,10
occluded_interaction,causal_scene_flow_model_v5,rigid_scene_flow_cluster,intervention_consistency,0.12953,0.00378,0.12575,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,mask_f1,0.39652,0.00470,0.39182,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,target_success,0.49687,0.04053,0.45635,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,causal_utility,0.61378,0.03696,0.57682,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,passive_false_attribution,-0.57904,0.00829,-0.58732,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,effect_error,-0.25560,0.01743,-0.27303,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,unsafe_contact,-0.20469,0.04366,-0.24834,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,risk_upper,-0.16745,0.00208,-0.16953,10,10
occluded_interaction,causal_scene_flow_model_v5,temporal_difference_mask,intervention_consistency,0.36678,0.00345,0.36333,10,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,mask_f1,0.01551,0.00360,0.01191,10,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,target_success,0.04063,0.04037,0.00026,7,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,causal_utility,0.05833,0.02864,0.02969,9,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,passive_false_attribution,0.01250,0.00451,0.00799,0,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,effect_error,0.03865,0.00901,0.02964,0,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,unsafe_contact,-0.04375,0.02407,-0.06782,9,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,risk_upper,0.01425,0.00118,0.01306,0,10
occluded_interaction,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,intervention_consistency,0.12897,0.00303,0.12594,10,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,mask_f1,-0.01674,0.00246,-0.01920,0,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,target_success,0.04844,0.01611,0.03233,10,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,causal_utility,0.04812,0.01734,0.03077,10,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,passive_false_attribution,0.03439,0.00570,0.02869,0,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,effect_error,0.06791,0.00689,0.06102,0,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,unsafe_contact,-0.04531,0.03693,-0.08225,8,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,risk_upper,0.02402,0.00154,0.02248,0,10
occluded_interaction,causal_scene_flow_model_v5,learned_correlation_classifier,intervention_consistency,0.07313,0.00229,0.07084,10,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,mask_f1,-0.01932,0.00211,-0.02143,0,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,target_success,-0.00312,0.04718,-0.05030,5,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,causal_utility,0.00044,0.03949,-0.03905,6,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,passive_false_attribution,0.02979,0.00411,0.02568,0,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,effect_error,0.05451,0.00683,0.04768,0,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,unsafe_contact,-0.01719,0.03111,-0.04830,6,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,risk_upper,-0.00430,0.00105,-0.00535,10,10
occluded_interaction,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,intervention_consistency,0.05314,0.00162,0.05153,10,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,mask_f1,-0.02126,0.00401,-0.02527,0,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,target_success,-0.01875,0.05241,-0.07116,4,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,causal_utility,-0.02312,0.03621,-0.05934,4,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,passive_false_attribution,0.09929,0.00670,0.09260,0,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,effect_error,0.14413,0.00956,0.13457,0,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,unsafe_contact,-0.01250,0.01815,-0.03065,5,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,risk_upper,0.04519,0.00176,0.04343,0,10
occluded_interaction,causal_scene_flow_model_v5,contrastive_action_flow,intervention_consistency,0.07889,0.00213,0.07675,10,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.00416,0.00128,0.00288,10,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.03594,0.04008,-0.00414,5,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.04713,0.03409,0.01304,9,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.00982,0.00415,-0.01397,9,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.03793,0.00737,0.03056,0,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.03906,0.02672,-0.06578,8,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,0.01066,0.00114,0.00952,0,10
occluded_interaction,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.06951,0.00168,0.06783,10,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,-0.00981,0.00147,-0.01128,0,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,0.00781,0.04548,-0.03767,4,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,0.00043,0.03358,-0.03315,5,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.04285,0.00306,0.03979,0,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.04297,0.00424,0.03873,0,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,0.00313,0.01926,-0.01613,3,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01077,0.00070,0.01006,0,10
occluded_interaction,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.04481,0.00079,0.04402,10,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.00402,0.00068,-0.00471,0,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,0.02344,0.03331,-0.00988,5,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,0.02412,0.03055,-0.00643,5,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.01731,0.00112,0.01620,0,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.01366,0.00143,0.01223,0,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,-0.02344,0.02711,-0.05054,6,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.03083,0.00024,0.03059,0,10
occluded_interaction,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.02345,0.00052,0.02292,10,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.16144,0.00382,-0.16527,0,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.24375,0.02630,-0.27006,0,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.28677,0.02490,-0.31168,0,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.21181,0.00523,0.20659,0,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.50253,0.00886,0.49368,0,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.04532,0.02163,0.02369,0,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.15931,0.00134,0.15797,0,10
occluded_interaction,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.15363,0.00402,-0.15765,0,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,mask_f1,0.26188,0.00675,0.25513,10,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,target_success,0.38750,0.04078,0.34672,10,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,causal_utility,0.48839,0.02290,0.46549,10,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,passive_false_attribution,-0.48367,0.01044,-0.49411,10,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,effect_error,-0.41422,0.02218,-0.43640,10,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,unsafe_contact,-0.16562,0.03035,-0.19597,10,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,risk_upper,-0.13628,0.00289,-0.13917,10,10
passive_conveyor,causal_scene_flow_model_v5,flow_magnitude_threshold,intervention_consistency,0.27267,0.00492,0.26775,10,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,mask_f1,0.12336,0.01422,0.10914,10,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,target_success,0.12187,0.04997,0.07190,9,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,causal_utility,0.17439,0.04241,0.13198,10,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,passive_false_attribution,-0.23632,0.02658,-0.26290,10,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,effect_error,-0.02350,0.00672,-0.03022,10,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,unsafe_contact,-0.07188,0.03392,-0.10579,8,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,risk_upper,-0.06349,0.00783,-0.07132,10,10
passive_conveyor,causal_scene_flow_model_v5,action_direction_projection,intervention_consistency,0.11414,0.00600,0.10814,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,mask_f1,0.27974,0.00596,0.27378,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,target_success,0.45469,0.03608,0.41861,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,causal_utility,0.55662,0.02671,0.52991,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,passive_false_attribution,-0.70228,0.00906,-0.71134,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,effect_error,-0.38998,0.02079,-0.41077,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,unsafe_contact,-0.16562,0.04478,-0.21040,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,risk_upper,-0.17958,0.00240,-0.18198,10,10
passive_conveyor,causal_scene_flow_model_v5,rigid_scene_flow_cluster,intervention_consistency,0.21902,0.00383,0.21519,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,mask_f1,0.28119,0.00621,0.27498,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,target_success,0.43438,0.04445,0.38993,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,causal_utility,0.53711,0.03619,0.50091,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,passive_false_attribution,-0.57250,0.00948,-0.58197,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,effect_error,-0.40310,0.02250,-0.42560,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,unsafe_contact,-0.16875,0.03501,-0.20376,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,risk_upper,-0.16493,0.00271,-0.16765,10,10
passive_conveyor,causal_scene_flow_model_v5,temporal_difference_mask,intervention_consistency,0.28680,0.00506,0.28174,10,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,mask_f1,0.13519,0.00444,0.13076,10,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,target_success,0.22812,0.02337,0.20475,10,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,causal_utility,0.27494,0.02285,0.25210,10,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,passive_false_attribution,-0.24535,0.00699,-0.25234,10,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,effect_error,-0.19802,0.01505,-0.21307,10,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,unsafe_contact,-0.08438,0.02966,-0.11403,9,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,risk_upper,-0.05480,0.00176,-0.05656,10,10
passive_conveyor,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,intervention_consistency,0.18272,0.00243,0.18029,10,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,mask_f1,0.00661,0.00973,-0.00312,8,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,target_success,-0.00469,0.03654,-0.04123,4,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,causal_utility,0.00727,0.02350,-0.01624,5,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,passive_false_attribution,-0.01645,0.01786,-0.03430,8,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,effect_error,0.11210,0.00686,0.10524,0,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,unsafe_contact,-0.01563,0.03792,-0.05355,4,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,risk_upper,0.01098,0.00472,0.00626,0,10
passive_conveyor,causal_scene_flow_model_v5,learned_correlation_classifier,intervention_consistency,0.07182,0.00259,0.06923,10,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,mask_f1,-0.01567,0.00548,-0.02116,1,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,target_success,-0.02656,0.04380,-0.07037,3,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,causal_utility,-0.02542,0.02613,-0.05155,3,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,passive_false_attribution,0.02791,0.00855,0.01935,0,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,effect_error,0.12380,0.00702,0.11678,0,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,unsafe_contact,-0.00156,0.02211,-0.02367,4,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,risk_upper,-0.00458,0.00220,-0.00677,9,10
passive_conveyor,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,intervention_consistency,0.04910,0.00132,0.04777,10,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,mask_f1,-0.03292,0.00811,-0.04103,0,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,target_success,-0.01563,0.02777,-0.04340,2,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,causal_utility,-0.02677,0.02028,-0.04705,2,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,passive_false_attribution,0.06593,0.01267,0.05326,0,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,effect_error,0.16281,0.00749,0.15532,0,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,unsafe_contact,-0.00156,0.02163,-0.02319,4,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,risk_upper,0.03769,0.00327,0.03442,0,10
passive_conveyor,causal_scene_flow_model_v5,contrastive_action_flow,intervention_consistency,0.05458,0.00197,0.05261,10,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.04697,0.00824,0.03873,10,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.09844,0.02925,0.06919,10,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.10828,0.02532,0.08296,10,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.10286,0.01697,-0.11983,10,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.05893,0.00449,0.05445,0,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.03750,0.02858,-0.06608,7,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,-0.01527,0.00454,-0.01980,10,10
passive_conveyor,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.07958,0.00223,0.07734,10,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,-0.01999,0.00238,-0.02237,0,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,-0.04063,0.03879,-0.07942,2,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,-0.03578,0.02844,-0.06422,2,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.04127,0.00420,0.03708,0,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.03706,0.00348,0.03358,0,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,0.00312,0.02987,-0.02674,5,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01065,0.00098,0.00967,0,10
passive_conveyor,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.03463,0.00093,0.03370,10,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.00763,0.00108,-0.00871,0,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,0.02031,0.04085,-0.02053,6,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,0.01046,0.02913,-0.01867,5,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.01782,0.00164,0.01618,0,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.01464,0.00196,0.01268,0,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,0.00625,0.01893,-0.01269,3,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.03106,0.00034,0.03072,0,10
passive_conveyor,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.02277,0.00059,0.02218,10,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.13528,0.00577,-0.14105,0,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.21094,0.02248,-0.23342,0,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.24845,0.01378,-0.26223,0,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.19286,0.00911,0.18376,0,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.34503,0.00653,0.33850,0,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.05938,0.02131,0.03806,1,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.14802,0.00238,0.14565,0,10
passive_conveyor,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.11602,0.00332,-0.11934,0,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,mask_f1,0.38977,0.00778,0.38200,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,target_success,0.44844,0.02889,0.41955,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,causal_utility,0.57564,0.03559,0.54005,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,passive_false_attribution,-0.58509,0.01171,-0.59680,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,effect_error,-0.35345,0.02046,-0.37391,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,unsafe_contact,-0.17969,0.04525,-0.22494,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,risk_upper,-0.15961,0.00306,-0.16267,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,flow_magnitude_threshold,intervention_consistency,0.36049,0.00466,0.35583,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,mask_f1,0.16905,0.01099,0.15806,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,target_success,0.20938,0.06043,0.14895,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,causal_utility,0.25201,0.05352,0.19849,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,passive_false_attribution,-0.26211,0.02709,-0.28921,10,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,effect_error,0.00284,0.01603,-0.01320,5,10
tool_slip_hidden_contact,causal_scene_flow_model_v5,action_direction_projection,unsafe_contact,-0.08594,0.04013,-0.12606,9,10
