split,risk_budget,method,seed,rows,coverage,fixed_risk_success,executed_success,false_safe_rate,unsafe_contact,mask_f1,causal_utility,risk_upper
distractor_contact_shift,0.10,oracle_causal_mask,0,64,1.00000,0.98438,0.98438,0.04688,0.04688,1.00000,0.95219,0.01965
distractor_contact_shift,0.10,oracle_causal_mask,1,64,1.00000,0.96875,0.96875,0.00000,0.00000,1.00000,0.95813,0.01974
distractor_contact_shift,0.10,oracle_causal_mask,2,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.01960
distractor_contact_shift,0.10,oracle_causal_mask,3,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.01956
distractor_contact_shift,0.10,oracle_causal_mask,4,64,1.00000,0.96875,0.96875,0.00000,0.00000,1.00000,0.95813,0.01943
distractor_contact_shift,0.10,oracle_causal_mask,5,64,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.98000,0.01967
distractor_contact_shift,0.10,oracle_causal_mask,6,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.01951
distractor_contact_shift,0.10,oracle_causal_mask,7,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.01967
distractor_contact_shift,0.10,oracle_causal_mask,8,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.01976
distractor_contact_shift,0.10,oracle_causal_mask,9,64,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.98000,0.01975
distractor_contact_shift,0.10,world_model_flow_predictor,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79735,0.16768,0.20038
distractor_contact_shift,0.10,world_model_flow_predictor,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77798,0.15561,0.20763
distractor_contact_shift,0.10,world_model_flow_predictor,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78585,0.16378,0.19960
distractor_contact_shift,0.10,world_model_flow_predictor,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78311,0.15901,0.20783
distractor_contact_shift,0.10,world_model_flow_predictor,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79674,0.16669,0.19974
distractor_contact_shift,0.10,world_model_flow_predictor,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.81164,0.17196,0.19374
distractor_contact_shift,0.10,world_model_flow_predictor,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78145,0.16009,0.20339
distractor_contact_shift,0.10,world_model_flow_predictor,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77127,0.15808,0.20793
distractor_contact_shift,0.10,world_model_flow_predictor,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80178,0.16852,0.19708
distractor_contact_shift,0.10,world_model_flow_predictor,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75120,0.14912,0.21281
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,0,64,0.23438,0.20312,0.86667,0.06667,0.06667,0.78226,0.29777,0.22109
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,1,64,0.26562,0.23438,0.88235,0.05882,0.05882,0.77560,0.31438,0.22523
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,2,64,0.31250,0.25000,0.80000,0.30000,0.30000,0.78364,0.30238,0.22048
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,3,64,0.26562,0.20312,0.76471,0.00000,0.00000,0.78425,0.30227,0.22173
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,4,64,0.31250,0.20312,0.65000,0.05000,0.05000,0.78424,0.29755,0.22197
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,5,64,0.37500,0.26562,0.70833,0.04167,0.04167,0.80114,0.34719,0.21439
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,6,64,0.29688,0.25000,0.84211,0.05263,0.05263,0.78155,0.33113,0.22025
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,7,64,0.23438,0.20312,0.86667,0.00000,0.00000,0.76421,0.29676,0.22590
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,8,64,0.37500,0.29688,0.79167,0.00000,0.00000,0.79944,0.37771,0.21365
distractor_contact_shift,0.20,calibrated_tree_flow_proxy,9,64,0.21875,0.14062,0.64286,0.14286,0.14286,0.76072,0.24049,0.22949
distractor_contact_shift,0.20,causal_scene_flow_model_v5,0,64,0.31250,0.23438,0.75000,0.05000,0.05000,0.78507,0.32261,0.20973
distractor_contact_shift,0.20,causal_scene_flow_model_v5,1,64,0.21875,0.17188,0.78571,0.21429,0.21429,0.76075,0.25152,0.22009
distractor_contact_shift,0.20,causal_scene_flow_model_v5,2,64,0.26562,0.20312,0.76471,0.05882,0.05882,0.77224,0.29448,0.21089
distractor_contact_shift,0.20,causal_scene_flow_model_v5,3,64,0.25000,0.18750,0.75000,0.06250,0.06250,0.77104,0.28111,0.21681
distractor_contact_shift,0.20,causal_scene_flow_model_v5,4,64,0.31250,0.26562,0.85000,0.20000,0.20000,0.78348,0.32466,0.21079
distractor_contact_shift,0.20,causal_scene_flow_model_v5,5,64,0.40625,0.31250,0.76923,0.07692,0.07692,0.79646,0.37300,0.20583
distractor_contact_shift,0.20,causal_scene_flow_model_v5,6,64,0.34375,0.26562,0.77273,0.04545,0.04545,0.77671,0.33992,0.21061
distractor_contact_shift,0.20,causal_scene_flow_model_v5,7,64,0.21875,0.17188,0.78571,0.07143,0.07143,0.75822,0.26826,0.21812
distractor_contact_shift,0.20,causal_scene_flow_model_v5,8,64,0.34375,0.29688,0.86364,0.00000,0.00000,0.79134,0.37350,0.20608
distractor_contact_shift,0.20,causal_scene_flow_model_v5,9,64,0.14062,0.09375,0.66667,0.22222,0.22222,0.73807,0.19730,0.22412
distractor_contact_shift,0.20,contrastive_action_flow,0,64,0.53125,0.34375,0.64706,0.17647,0.17647,0.79131,0.37748,0.17846
distractor_contact_shift,0.20,contrastive_action_flow,1,64,0.46875,0.35938,0.76667,0.06667,0.06667,0.78354,0.40651,0.18253
distractor_contact_shift,0.20,contrastive_action_flow,2,64,0.57812,0.40625,0.70270,0.02703,0.02703,0.78259,0.44542,0.18209
distractor_contact_shift,0.20,contrastive_action_flow,3,64,0.53125,0.32812,0.61765,0.05882,0.05882,0.79493,0.38865,0.17879
distractor_contact_shift,0.20,contrastive_action_flow,4,64,0.50000,0.39062,0.78125,0.12500,0.12500,0.78260,0.41754,0.18311
distractor_contact_shift,0.20,contrastive_action_flow,5,64,0.62500,0.53125,0.85000,0.02500,0.02500,0.81985,0.54804,0.16892
distractor_contact_shift,0.20,contrastive_action_flow,6,64,0.48438,0.43750,0.90323,0.12903,0.12903,0.77868,0.44946,0.18187
distractor_contact_shift,0.20,contrastive_action_flow,7,64,0.42188,0.29688,0.70370,0.07407,0.07407,0.76606,0.35692,0.18583
distractor_contact_shift,0.20,contrastive_action_flow,8,64,0.57812,0.42188,0.72973,0.02703,0.02703,0.80621,0.46775,0.17207
distractor_contact_shift,0.20,contrastive_action_flow,9,64,0.50000,0.39062,0.78125,0.12500,0.12500,0.75715,0.40904,0.19026
distractor_contact_shift,0.20,learned_correlation_classifier,0,64,0.32812,0.29688,0.90476,0.09524,0.09524,0.77084,0.35215,0.20110
distractor_contact_shift,0.20,learned_correlation_classifier,1,64,0.37500,0.32812,0.87500,0.25000,0.25000,0.77457,0.35133,0.20159
distractor_contact_shift,0.20,learned_correlation_classifier,2,64,0.40625,0.35938,0.88462,0.19231,0.19231,0.76969,0.37689,0.20477
distractor_contact_shift,0.20,learned_correlation_classifier,3,64,0.40625,0.37500,0.92308,0.07692,0.07692,0.78254,0.40926,0.19827
distractor_contact_shift,0.20,learned_correlation_classifier,4,64,0.32812,0.18750,0.57143,0.00000,0.00000,0.76477,0.28325,0.20665
distractor_contact_shift,0.20,learned_correlation_classifier,5,64,0.45312,0.35938,0.79310,0.17241,0.17241,0.78898,0.38426,0.19470
distractor_contact_shift,0.20,learned_correlation_classifier,6,64,0.35938,0.26562,0.73913,0.08696,0.08696,0.76933,0.32999,0.20137
distractor_contact_shift,0.20,learned_correlation_classifier,7,64,0.31250,0.25000,0.80000,0.05000,0.05000,0.75461,0.31926,0.20479
distractor_contact_shift,0.20,learned_correlation_classifier,8,64,0.50000,0.31250,0.62500,0.06250,0.06250,0.79344,0.37370,0.19085
distractor_contact_shift,0.20,learned_correlation_classifier,9,64,0.23438,0.15625,0.66667,0.06667,0.06667,0.75203,0.25301,0.20956
distractor_contact_shift,0.20,oracle_causal_mask,0,64,1.00000,0.93750,0.93750,0.00000,0.00000,1.00000,0.93625,0.01965
distractor_contact_shift,0.20,oracle_causal_mask,1,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.01974
distractor_contact_shift,0.20,oracle_causal_mask,2,64,1.00000,0.95312,0.95312,0.01562,0.01562,1.00000,0.94156,0.01960
distractor_contact_shift,0.20,oracle_causal_mask,3,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.01956
distractor_contact_shift,0.20,oracle_causal_mask,4,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.01943
distractor_contact_shift,0.20,oracle_causal_mask,5,64,1.00000,0.98438,0.98438,0.01562,0.01562,1.00000,0.96344,0.01967
distractor_contact_shift,0.20,oracle_causal_mask,6,64,1.00000,0.98438,0.98438,0.01562,0.01562,1.00000,0.96344,0.01951
distractor_contact_shift,0.20,oracle_causal_mask,7,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.01967
distractor_contact_shift,0.20,oracle_causal_mask,8,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.01976
distractor_contact_shift,0.20,oracle_causal_mask,9,64,1.00000,0.95312,0.95312,0.01562,0.01562,1.00000,0.94156,0.01975
distractor_contact_shift,0.20,world_model_flow_predictor,0,64,0.43750,0.34375,0.78571,0.10714,0.10714,0.79735,0.39143,0.20038
distractor_contact_shift,0.20,world_model_flow_predictor,1,64,0.45312,0.35938,0.79310,0.03448,0.03448,0.77798,0.40155,0.20763
distractor_contact_shift,0.20,world_model_flow_predictor,2,64,0.42188,0.31250,0.74074,0.00000,0.00000,0.78585,0.38253,0.19960
distractor_contact_shift,0.20,world_model_flow_predictor,3,64,0.39062,0.32812,0.84000,0.16000,0.16000,0.78311,0.36620,0.20783
distractor_contact_shift,0.20,world_model_flow_predictor,4,64,0.46875,0.37500,0.80000,0.00000,0.00000,0.79674,0.42919,0.19974
distractor_contact_shift,0.20,world_model_flow_predictor,5,64,0.56250,0.45312,0.80556,0.13889,0.13889,0.81164,0.46102,0.19374
distractor_contact_shift,0.20,world_model_flow_predictor,6,64,0.37500,0.32812,0.87500,0.12500,0.12500,0.78145,0.37290,0.20339
distractor_contact_shift,0.20,world_model_flow_predictor,7,64,0.37500,0.31250,0.83333,0.08333,0.08333,0.77127,0.36558,0.20793
distractor_contact_shift,0.20,world_model_flow_predictor,8,64,0.46875,0.42188,0.90000,0.06667,0.06667,0.80178,0.45258,0.19708
distractor_contact_shift,0.20,world_model_flow_predictor,9,64,0.31250,0.28125,0.90000,0.15000,0.15000,0.75120,0.32912,0.21281
