stress_axis,stress_level,split,method,seed,rows,mask_f1,precision,recall,occluded_recall,passive_false_attribution,effect_error,target_success,unsafe_contact,brier,calibration_error,risk_upper,coverage,counterfactual_gap,intervention_consistency,causal_utility
occlusion,0.75,combined_hard_shift,action_direction_projection,5,32,0.53309,0.39927,0.84676,0.68935,0.49769,0.48288,0.34375,0.25000,0.22147,0.30232,0.28185,1.00000,0.30037,0.62686,0.22245
occlusion,0.75,combined_hard_shift,action_direction_projection,6,32,0.52401,0.39177,0.85071,0.68240,0.58508,0.54603,0.43750,0.34375,0.23842,0.31599,0.30719,1.00000,0.28525,0.60080,0.23546
occlusion,0.75,combined_hard_shift,action_direction_projection,7,32,0.53921,0.41194,0.85022,0.67425,0.59551,0.44574,0.37500,0.31250,0.23899,0.31977,0.31070,1.00000,0.28174,0.59655,0.20965
occlusion,0.75,combined_hard_shift,action_direction_projection,8,32,0.55450,0.43072,0.85739,0.72281,0.48000,0.46038,0.50000,0.18750,0.22177,0.30148,0.27673,1.00000,0.30176,0.63424,0.36211
occlusion,0.75,combined_hard_shift,action_direction_projection,9,32,0.54843,0.40955,0.86020,0.71400,0.53533,0.44706,0.40625,0.25000,0.22856,0.30401,0.29187,1.00000,0.30405,0.62398,0.26594
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,0,32,0.75968,0.66552,0.90758,0.89124,0.28942,0.38017,0.68750,0.15625,0.11808,0.19997,0.23205,1.00000,0.38217,0.73103,0.57673
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,1,32,0.75310,0.66196,0.89455,0.85913,0.32804,0.35679,0.59375,0.21875,0.12283,0.19499,0.24137,1.00000,0.35890,0.70704,0.48144
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,2,32,0.76172,0.67575,0.89535,0.86980,0.29810,0.38686,0.65625,0.15625,0.12075,0.19212,0.23398,1.00000,0.36552,0.71728,0.55209
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,3,32,0.77181,0.69262,0.89886,0.88811,0.25694,0.36613,0.65625,0.06250,0.11476,0.19473,0.22340,1.00000,0.38416,0.73694,0.59600
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,4,32,0.74336,0.65119,0.88953,0.85595,0.30809,0.35188,0.53125,0.12500,0.11794,0.19662,0.23718,1.00000,0.37458,0.71828,0.47392
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,5,32,0.75477,0.66237,0.89699,0.87421,0.29426,0.39686,0.46875,0.18750,0.11752,0.19854,0.23331,1.00000,0.37701,0.72452,0.40921
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,6,32,0.78535,0.71052,0.89886,0.85351,0.23401,0.38850,0.84375,0.09375,0.11776,0.19613,0.21780,1.00000,0.37173,0.73552,0.71940
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,7,32,0.76030,0.66064,0.91296,0.87000,0.31256,0.35672,0.59375,0.09375,0.11809,0.19533,0.23706,1.00000,0.37690,0.72460,0.53156
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,8,32,0.75622,0.66351,0.90796,0.88236,0.29605,0.38511,0.65625,0.18750,0.11760,0.19811,0.23330,1.00000,0.37724,0.72710,0.54149
occlusion,0.75,combined_hard_shift,calibrated_tree_flow_proxy,9,32,0.73070,0.62203,0.90388,0.87396,0.34811,0.39055,0.46875,0.03125,0.12380,0.20492,0.24744,1.00000,0.36487,0.70816,0.45356
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,0,32,0.74142,0.62715,0.92662,0.90884,0.30340,0.58631,0.68750,0.15625,0.11178,0.19536,0.22628,1.00000,0.47663,0.78202,0.56588
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,1,32,0.75818,0.68212,0.87255,0.82511,0.26396,0.63730,0.46875,0.03125,0.10841,0.17389,0.21534,1.00000,0.43903,0.75708,0.45912
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,2,32,0.75479,0.67541,0.88334,0.85827,0.26229,0.59139,0.68750,0.09375,0.11103,0.18069,0.21613,1.00000,0.45551,0.76883,0.59357
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,3,32,0.76201,0.66697,0.91478,0.90246,0.24826,0.50698,0.56250,0.03125,0.11669,0.20220,0.21479,1.00000,0.48218,0.79396,0.53949
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,4,32,0.75731,0.66518,0.89954,0.87223,0.26866,0.55027,0.68750,0.03125,0.10816,0.18624,0.21789,1.00000,0.47120,0.77980,0.61949
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,5,32,0.75233,0.65178,0.91874,0.90908,0.27457,0.55493,0.59375,0.03125,0.11716,0.20082,0.22077,1.00000,0.47210,0.78396,0.55258
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,6,32,0.78306,0.70843,0.90345,0.85375,0.20887,0.57861,0.56250,0.12500,0.10568,0.18379,0.20251,1.00000,0.46463,0.79055,0.50912
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,7,32,0.76958,0.68174,0.90817,0.87287,0.27367,0.57212,0.56250,0.09375,0.10715,0.18366,0.21806,1.00000,0.47195,0.78133,0.50973
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,8,32,0.74796,0.65413,0.90208,0.88827,0.26964,0.56658,0.68750,0.00000,0.11175,0.19395,0.21870,1.00000,0.47606,0.78277,0.62851
occlusion,0.75,combined_hard_shift,causal_scene_flow_model_v5,9,32,0.72137,0.60971,0.89707,0.86285,0.32099,0.55767,0.59375,0.09375,0.12287,0.20610,0.23307,1.00000,0.44567,0.75437,0.51584
occlusion,0.75,combined_hard_shift,contrastive_action_flow,0,32,0.74375,0.69978,0.82313,0.71461,0.24693,0.28990,0.68750,0.15625,0.11992,0.18447,0.18984,1.00000,0.34704,0.70015,0.58099
occlusion,0.75,combined_hard_shift,contrastive_action_flow,1,32,0.72315,0.67699,0.80366,0.68212,0.29645,0.28538,0.65625,0.25000,0.12640,0.18034,0.20252,1.00000,0.32247,0.67142,0.51295
occlusion,0.75,combined_hard_shift,contrastive_action_flow,2,32,0.72478,0.69282,0.78496,0.66607,0.26029,0.31468,0.62500,0.18750,0.12468,0.17647,0.19398,1.00000,0.32662,0.67667,0.51705
occlusion,0.75,combined_hard_shift,contrastive_action_flow,3,32,0.75230,0.71277,0.82278,0.73897,0.22037,0.31162,0.65625,0.18750,0.11680,0.17821,0.18223,1.00000,0.34722,0.70600,0.55182
occlusion,0.75,combined_hard_shift,contrastive_action_flow,4,32,0.70471,0.65790,0.79112,0.68021,0.29044,0.29915,0.53125,0.18750,0.12172,0.18206,0.20201,1.00000,0.33413,0.67554,0.44539
occlusion,0.75,combined_hard_shift,contrastive_action_flow,5,32,0.72580,0.68342,0.79698,0.68039,0.26160,0.32200,0.59375,0.06250,0.11961,0.18284,0.19408,1.00000,0.33975,0.68634,0.54090
occlusion,0.75,combined_hard_shift,contrastive_action_flow,6,32,0.76592,0.74641,0.81482,0.68994,0.19771,0.31273,0.59375,0.06250,0.12087,0.18053,0.17704,1.00000,0.33415,0.70211,0.55744
occlusion,0.75,combined_hard_shift,contrastive_action_flow,7,32,0.72256,0.66617,0.80984,0.67718,0.28408,0.31345,0.65625,0.12500,0.12153,0.18086,0.19928,1.00000,0.33975,0.68473,0.55926
occlusion,0.75,combined_hard_shift,contrastive_action_flow,8,32,0.72464,0.67520,0.81064,0.70691,0.26686,0.33981,0.62500,0.15625,0.11987,0.18228,0.19486,1.00000,0.33987,0.68879,0.52744
occlusion,0.75,combined_hard_shift,contrastive_action_flow,9,32,0.69173,0.62772,0.79980,0.67738,0.32881,0.33804,0.56250,0.00000,0.12722,0.18989,0.21209,1.00000,0.32666,0.66547,0.52454
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,0,32,0.74509,0.65828,0.88870,0.84206,0.30864,0.35585,0.50000,0.09375,0.12911,0.21202,0.21290,1.00000,0.35078,0.70557,0.46175
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,1,32,0.72601,0.63047,0.89160,0.83910,0.39641,0.33501,0.53125,0.12500,0.13553,0.20988,0.23557,1.00000,0.33162,0.67705,0.45661
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,2,32,0.73451,0.64384,0.89355,0.85478,0.36400,0.37250,0.53125,0.18750,0.13370,0.20632,0.22703,1.00000,0.33369,0.68576,0.43816
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,3,32,0.74897,0.66818,0.88547,0.86211,0.29151,0.35884,0.56250,0.21875,0.12531,0.20556,0.20749,1.00000,0.35092,0.70857,0.46335
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,4,32,0.70204,0.61064,0.86401,0.81502,0.37806,0.35668,0.59375,0.09375,0.13086,0.21061,0.23223,1.00000,0.34034,0.67844,0.50885
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,5,32,0.73244,0.64371,0.87771,0.84057,0.33327,0.38357,0.62500,0.18750,0.12814,0.21026,0.21939,1.00000,0.34481,0.69419,0.50749
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,6,32,0.74938,0.67031,0.88532,0.82506,0.30457,0.40232,0.59375,0.12500,0.13114,0.21024,0.21157,1.00000,0.33892,0.69942,0.51377
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,7,32,0.71989,0.61485,0.89246,0.83108,0.38834,0.36524,0.71875,0.12500,0.13064,0.20908,0.23335,1.00000,0.34502,0.68601,0.58711
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,8,32,0.73280,0.64301,0.88761,0.84349,0.33127,0.38147,0.56250,0.12500,0.12937,0.21105,0.21864,1.00000,0.34360,0.69657,0.48695
occlusion,0.75,combined_hard_shift,learned_correlation_classifier,9,32,0.70037,0.59189,0.89095,0.84705,0.41599,0.37930,0.59375,0.25000,0.13532,0.21704,0.24169,1.00000,0.33629,0.67500,0.44601
occlusion,0.75,combined_hard_shift,oracle_causal_mask,0,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.06250,0.00001,0.00178,0.02262,1.00000,0.99400,1.00000,0.95750
occlusion,0.75,combined_hard_shift,oracle_causal_mask,1,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00170,0.02245,1.00000,0.99400,1.00000,0.96875
occlusion,0.75,combined_hard_shift,oracle_causal_mask,2,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00171,0.02260,1.00000,0.99400,1.00000,0.94687
occlusion,0.75,combined_hard_shift,oracle_causal_mask,3,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00001,0.00180,0.02261,1.00000,0.99400,1.00000,0.98000
occlusion,0.75,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00179,0.02272,1.00000,0.99400,1.00000,0.93625
occlusion,0.75,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00180,0.02261,1.00000,0.99400,1.00000,0.94688
occlusion,0.75,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00175,0.02249,1.00000,0.99400,1.00000,0.95813
occlusion,0.75,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00175,0.02259,1.00000,0.99400,1.00000,0.95813
occlusion,0.75,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00182,0.02258,1.00000,0.99400,1.00000,0.95813
occlusion,0.75,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00179,0.02254,1.00000,0.99400,1.00000,0.94687
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,0,32,0.75513,0.67620,0.87896,0.81483,0.24402,0.53837,0.65625,0.06250,0.11444,0.18980,0.20818,1.00000,0.40177,0.74377,0.58536
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,1,32,0.77020,0.74882,0.81537,0.70934,0.18615,0.57977,0.78125,0.06250,0.11410,0.16852,0.19317,1.00000,0.36620,0.72147,0.67706
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,2,32,0.75124,0.70565,0.83208,0.76050,0.22108,0.55621,0.62500,0.18750,0.11573,0.17599,0.20261,1.00000,0.38181,0.72625,0.51745
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,3,32,0.76042,0.69023,0.87778,0.83026,0.22595,0.48021,0.50000,0.12500,0.11880,0.19850,0.20511,1.00000,0.41017,0.75180,0.46096
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,4,32,0.75906,0.69815,0.85760,0.80283,0.22923,0.52484,0.56250,0.03125,0.11216,0.18310,0.20463,1.00000,0.39577,0.73835,0.53355
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,5,32,0.75934,0.69624,0.87232,0.82716,0.24080,0.51685,0.62500,0.18750,0.11918,0.19624,0.20866,1.00000,0.39884,0.74122,0.52053
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,6,32,0.78753,0.75975,0.85065,0.75742,0.16603,0.52535,0.75000,0.18750,0.11124,0.17965,0.18829,1.00000,0.38943,0.74715,0.62172
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,7,32,0.77613,0.71570,0.87762,0.80668,0.23090,0.54687,0.65625,0.21875,0.11153,0.17906,0.20359,1.00000,0.39608,0.74334,0.53349
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,8,32,0.75872,0.69390,0.87351,0.83270,0.23321,0.53597,0.56250,0.21875,0.11487,0.19121,0.20576,1.00000,0.40152,0.74459,0.46560
occlusion,0.75,combined_hard_shift,world_model_flow_predictor,9,32,0.73959,0.66303,0.85747,0.78550,0.26092,0.51174,0.59375,0.06250,0.12437,0.19935,0.21456,1.00000,0.37565,0.72088,0.53595
occlusion,1.00,combined_hard_shift,action_direction_projection,0,32,0.53535,0.40888,0.83490,0.71817,0.54038,0.50736,0.46875,0.21875,0.23112,0.30178,0.29909,1.00000,0.26468,0.59583,0.31124
occlusion,1.00,combined_hard_shift,action_direction_projection,1,32,0.53499,0.41548,0.82136,0.70345,0.50736,0.49446,0.40625,0.09375,0.22683,0.29583,0.28983,1.00000,0.26639,0.60046,0.31773
occlusion,1.00,combined_hard_shift,action_direction_projection,2,32,0.50612,0.37774,0.80309,0.68146,0.59354,0.51108,0.37500,0.18750,0.24229,0.30811,0.31623,1.00000,0.23395,0.55988,0.24127
occlusion,1.00,combined_hard_shift,action_direction_projection,3,32,0.53135,0.41261,0.79510,0.65375,0.52658,0.51718,0.43750,0.31250,0.22572,0.29408,0.29642,1.00000,0.25536,0.58367,0.25459
occlusion,1.00,combined_hard_shift,action_direction_projection,4,32,0.51789,0.39966,0.79528,0.65518,0.50984,0.53181,0.34375,0.21875,0.22692,0.29567,0.29182,1.00000,0.25587,0.58766,0.22217
occlusion,1.00,combined_hard_shift,action_direction_projection,5,32,0.52297,0.39283,0.81871,0.69348,0.50267,0.49628,0.34375,0.18750,0.23041,0.29551,0.28883,1.00000,0.26645,0.60083,0.23880
occlusion,1.00,combined_hard_shift,action_direction_projection,6,32,0.54591,0.43183,0.80858,0.69587,0.48141,0.49606,0.34375,0.25000,0.22137,0.28258,0.28173,1.00000,0.27247,0.60601,0.22316
occlusion,1.00,combined_hard_shift,action_direction_projection,7,32,0.50382,0.38019,0.82388,0.69343,0.65698,0.51964,0.37500,0.25000,0.25883,0.32404,0.33412,1.00000,0.23083,0.54971,0.20906
occlusion,1.00,combined_hard_shift,action_direction_projection,8,32,0.57767,0.46400,0.81879,0.70644,0.43018,0.48918,0.53125,0.21875,0.20676,0.26418,0.26470,1.00000,0.29640,0.63238,0.38047
occlusion,1.00,combined_hard_shift,action_direction_projection,9,32,0.51698,0.39713,0.79272,0.65748,0.50841,0.53356,0.37500,0.21875,0.22569,0.28677,0.29026,1.00000,0.26326,0.59115,0.24438
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,0,32,0.77976,0.70507,0.89356,0.88140,0.25728,0.43486,0.71875,0.15625,0.11744,0.18947,0.22806,1.00000,0.36058,0.72323,0.60146
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,1,32,0.76031,0.66948,0.89386,0.85978,0.27505,0.41569,0.53125,0.18750,0.11755,0.19040,0.23246,1.00000,0.36305,0.72068,0.45456
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,2,32,0.74918,0.65843,0.88283,0.86474,0.29618,0.40707,0.65625,0.09375,0.12022,0.18793,0.23855,1.00000,0.35529,0.70912,0.57062
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,3,32,0.77988,0.69974,0.89682,0.86679,0.24739,0.44388,0.65625,0.09375,0.11474,0.18566,0.22578,1.00000,0.36580,0.72896,0.58156
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,4,32,0.74343,0.65178,0.87747,0.84118,0.28159,0.46572,0.56250,0.15625,0.11793,0.19124,0.23515,1.00000,0.36158,0.71421,0.48042
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,5,32,0.74264,0.65578,0.88035,0.85123,0.30840,0.40585,0.46875,0.15625,0.12011,0.19085,0.24119,1.00000,0.36396,0.71030,0.41457
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,6,32,0.77711,0.69360,0.90116,0.86528,0.25876,0.44871,0.81250,0.12500,0.11846,0.18785,0.22817,1.00000,0.36086,0.72503,0.67712
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,7,32,0.74684,0.64528,0.90138,0.87632,0.30931,0.45339,0.53125,0.09375,0.12512,0.19851,0.24159,1.00000,0.34501,0.70572,0.47798
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,8,32,0.78605,0.71639,0.89222,0.87081,0.24991,0.42057,0.75000,0.18750,0.11435,0.17880,0.22491,1.00000,0.37481,0.73190,0.61587
occlusion,1.00,combined_hard_shift,calibrated_tree_flow_proxy,9,32,0.78052,0.70802,0.89174,0.86140,0.25102,0.43959,0.62500,0.03125,0.11817,0.18660,0.22649,1.00000,0.36052,0.72410,0.58153
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,0,32,0.75909,0.67641,0.89147,0.87422,0.25828,0.66694,0.65625,0.15625,0.10898,0.17889,0.21921,1.00000,0.44839,0.76812,0.54574
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,1,32,0.75180,0.66658,0.89197,0.86464,0.26543,0.62450,0.56250,0.03125,0.11016,0.18086,0.22111,1.00000,0.46408,0.77484,0.52645
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,2,32,0.74428,0.65302,0.87965,0.85952,0.27543,0.71804,0.56250,0.09375,0.11064,0.17497,0.22375,1.00000,0.44720,0.76066,0.49423
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,3,32,0.76484,0.68507,0.89673,0.86963,0.25364,0.67872,0.62500,0.03125,0.10617,0.17750,0.21847,1.00000,0.46364,0.77844,0.57088
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,4,32,0.74016,0.63214,0.90598,0.88539,0.28451,0.64108,0.59375,0.03125,0.11148,0.18800,0.22656,1.00000,0.45789,0.77107,0.54272
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,5,32,0.73766,0.64890,0.89246,0.86770,0.27957,0.59403,0.56250,0.03125,0.11872,0.19044,0.22604,1.00000,0.45825,0.76882,0.52359
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,6,32,0.74111,0.64804,0.89212,0.85688,0.27346,0.60556,0.43750,0.12500,0.11486,0.18948,0.22443,1.00000,0.45780,0.76984,0.40306
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,7,32,0.74356,0.65578,0.88472,0.85470,0.27318,0.68289,0.53125,0.12500,0.11348,0.18379,0.22306,1.00000,0.43289,0.75503,0.46269
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,8,32,0.75598,0.66733,0.89846,0.87720,0.25898,0.57255,0.68750,0.06250,0.11214,0.18379,0.22001,1.00000,0.47956,0.78600,0.60860
occlusion,1.00,combined_hard_shift,causal_scene_flow_model_v5,9,32,0.74502,0.65135,0.89692,0.86423,0.26611,0.65863,0.62500,0.12500,0.11361,0.18529,0.22215,1.00000,0.45333,0.77038,0.53270
occlusion,1.00,combined_hard_shift,contrastive_action_flow,0,32,0.72924,0.72981,0.75120,0.64729,0.20467,0.33181,0.68750,0.12500,0.12032,0.16962,0.18466,1.00000,0.31762,0.67545,0.58951
occlusion,1.00,combined_hard_shift,contrastive_action_flow,1,32,0.71358,0.67729,0.77103,0.66587,0.24372,0.34488,0.68750,0.18750,0.12012,0.17001,0.19379,1.00000,0.31868,0.67256,0.55869
occlusion,1.00,combined_hard_shift,contrastive_action_flow,2,32,0.70409,0.67028,0.76198,0.67901,0.25974,0.32376,0.65625,0.15625,0.12355,0.16794,0.19875,1.00000,0.31033,0.66235,0.54467
occlusion,1.00,combined_hard_shift,contrastive_action_flow,3,32,0.74887,0.73632,0.78318,0.68097,0.19596,0.33826,0.75000,0.18750,0.11793,0.16563,0.18177,1.00000,0.32032,0.68708,0.61596
occlusion,1.00,combined_hard_shift,contrastive_action_flow,4,32,0.71311,0.68927,0.75515,0.64773,0.22417,0.37239,0.65625,0.21875,0.11976,0.17081,0.18989,1.00000,0.32015,0.67350,0.52630
occlusion,1.00,combined_hard_shift,contrastive_action_flow,5,32,0.71202,0.66741,0.78985,0.70288,0.27537,0.33701,0.62500,0.03125,0.12257,0.17083,0.20130,1.00000,0.32260,0.67253,0.56761
occlusion,1.00,combined_hard_shift,contrastive_action_flow,6,32,0.73141,0.70632,0.77761,0.69371,0.22167,0.37378,0.53125,0.09375,0.12119,0.16679,0.18795,1.00000,0.31743,0.67848,0.48754
occlusion,1.00,combined_hard_shift,contrastive_action_flow,7,32,0.70333,0.65326,0.77885,0.67723,0.26796,0.37930,0.59375,0.15625,0.12782,0.17870,0.20060,1.00000,0.30293,0.66108,0.49632
occlusion,1.00,combined_hard_shift,contrastive_action_flow,8,32,0.74721,0.73337,0.78520,0.71007,0.21340,0.35087,0.71875,0.15625,0.11694,0.15731,0.18425,1.00000,0.33391,0.69084,0.60267
occlusion,1.00,combined_hard_shift,contrastive_action_flow,9,32,0.73489,0.73802,0.75286,0.63389,0.19160,0.32223,0.71875,0.00000,0.12089,0.16567,0.18113,1.00000,0.31804,0.67897,0.65986
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,0,32,0.75073,0.67444,0.87660,0.85465,0.30756,0.40785,0.50000,0.09375,0.12873,0.20095,0.21665,1.00000,0.32843,0.69104,0.45791
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,1,32,0.72474,0.63241,0.86554,0.82090,0.31873,0.41193,0.65625,0.15625,0.12936,0.20207,0.22003,1.00000,0.32580,0.68434,0.53824
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,2,32,0.72191,0.63161,0.86513,0.83316,0.33854,0.38687,0.53125,0.21875,0.13244,0.20012,0.22586,1.00000,0.31912,0.67640,0.42596
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,3,32,0.75504,0.67559,0.87460,0.82821,0.27755,0.42396,0.53125,0.21875,0.12654,0.19700,0.20918,1.00000,0.32903,0.69743,0.43888
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,4,32,0.72417,0.63600,0.86236,0.81706,0.31439,0.44748,0.56250,0.09375,0.12897,0.20172,0.21941,1.00000,0.32708,0.68513,0.49351
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,5,32,0.71488,0.62639,0.86139,0.81741,0.35280,0.40112,0.56250,0.21875,0.13139,0.20167,0.22903,1.00000,0.32872,0.67728,0.44425
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,6,32,0.74064,0.65820,0.87070,0.83692,0.30348,0.44357,0.62500,0.09375,0.12963,0.19778,0.21558,1.00000,0.32538,0.68881,0.54188
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,7,32,0.70627,0.60046,0.88126,0.83334,0.37690,0.44261,0.71875,0.12500,0.13786,0.21088,0.23573,1.00000,0.31199,0.66844,0.57956
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,8,32,0.76846,0.69513,0.88290,0.85803,0.27853,0.40785,0.65625,0.06250,0.12536,0.18866,0.20731,1.00000,0.33843,0.70426,0.58645
occlusion,1.00,combined_hard_shift,learned_correlation_classifier,9,32,0.75027,0.68001,0.86031,0.80594,0.28363,0.41854,0.62500,0.15625,0.12900,0.19657,0.21068,1.00000,0.32609,0.69085,0.52505
occlusion,1.00,combined_hard_shift,oracle_causal_mask,0,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.06250,0.00001,0.00176,0.02386,1.00000,0.99400,1.00000,0.95750
occlusion,1.00,combined_hard_shift,oracle_causal_mask,1,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.03125,0.00001,0.00180,0.02384,1.00000,0.99400,1.00000,0.96875
occlusion,1.00,combined_hard_shift,oracle_causal_mask,2,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00175,0.02399,1.00000,0.99400,1.00000,0.94687
occlusion,1.00,combined_hard_shift,oracle_causal_mask,3,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.00000,0.00001,0.00176,0.02413,1.00000,0.99400,1.00000,0.98000
occlusion,1.00,combined_hard_shift,oracle_causal_mask,4,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.93750,0.00000,0.00001,0.00178,0.02398,1.00000,0.99400,1.00000,0.93625
occlusion,1.00,combined_hard_shift,oracle_causal_mask,5,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00176,0.02378,1.00000,0.99400,1.00000,0.94688
occlusion,1.00,combined_hard_shift,oracle_causal_mask,6,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00174,0.02386,1.00000,0.99400,1.00000,0.95813
occlusion,1.00,combined_hard_shift,oracle_causal_mask,7,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00176,0.02363,1.00000,0.99400,1.00000,0.95813
occlusion,1.00,combined_hard_shift,oracle_causal_mask,8,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.00000,0.00001,0.00170,0.02386,1.00000,0.99400,1.00000,0.95813
occlusion,1.00,combined_hard_shift,oracle_causal_mask,9,32,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.96875,0.03125,0.00001,0.00173,0.02390,1.00000,0.99400,1.00000,0.94687
occlusion,1.00,combined_hard_shift,world_model_flow_predictor,0,32,0.75732,0.71907,0.82945,0.78472,0.20421,0.61375,0.68750,0.09375,0.11435,0.17499,0.20302,1.00000,0.37333,0.72486,0.59432
occlusion,1.00,combined_hard_shift,world_model_flow_predictor,1,32,0.75021,0.69640,0.85021,0.80295,0.22708,0.58684,0.75000,0.09375,0.11476,0.17854,0.20831,1.00000,0.38652,0.73209,0.63668
occlusion,1.00,combined_hard_shift,world_model_flow_predictor,2,32,0.75258,0.70342,0.82729,0.77357,0.21685,0.66346,0.53125,0.18750,0.11548,0.17090,0.20630,1.00000,0.36984,0.71971,0.44532
